tables,rows,max_id,create_indexes,duration
2,10,10,t,00:00:00.003236
2,10,10,t,00:00:00.000206
2,10,10,t,00:00:00.000182
2,10,10,t,00:00:00.000176
2,10,10,t,00:00:00.000205
2,10,10,t,00:00:00.000178
2,10,10,t,00:00:00.000148
2,10,10,t,00:00:00.00014
2,10,10,t,00:00:00.000138
2,10,10,t,00:00:00.000136
3,10,10,t,00:00:00.000364
3,10,10,t,00:00:00.000243
3,10,10,t,00:00:00.000236
3,10,10,t,00:00:00.000233
3,10,10,t,00:00:00.00023
3,10,10,t,00:00:00.000231
3,10,10,t,00:00:00.000227
3,10,10,t,00:00:00.000228
3,10,10,t,00:00:00.000227
3,10,10,t,00:00:00.000227
4,10,10,t,00:00:00.000445
4,10,10,t,00:00:00.000381
4,10,10,t,00:00:00.000342
4,10,10,t,00:00:00.000336
4,10,10,t,00:00:00.000335
4,10,10,t,00:00:00.000334
4,10,10,t,00:00:00.000335
4,10,10,t,00:00:00.000373
4,10,10,t,00:00:00.000343
4,10,10,t,00:00:00.000334
5,10,10,t,00:00:00.00061
5,10,10,t,00:00:00.000512
5,10,10,t,00:00:00.000467
5,10,10,t,00:00:00.000461
5,10,10,t,00:00:00.000457
5,10,10,t,00:00:00.000458
5,10,10,t,00:00:00.000457
5,10,10,t,00:00:00.00046
5,10,10,t,00:00:00.000458
5,10,10,t,00:00:00.000488
6,10,10,t,00:00:00.000737
6,10,10,t,00:00:00.000611
6,10,10,t,00:00:00.000605
6,10,10,t,00:00:00.000604
6,10,10,t,00:00:00.000602
6,10,10,t,00:00:00.000603
6,10,10,t,00:00:00.000642
6,10,10,t,00:00:00.000609
6,10,10,t,00:00:00.000605
6,10,10,t,00:00:00.000603
7,10,10,t,00:00:00.00095
7,10,10,t,00:00:00.000805
7,10,10,t,00:00:00.00078
7,10,10,t,00:00:00.000775
7,10,10,t,00:00:00.000776
7,10,10,t,00:00:00.000778
7,10,10,t,00:00:00.000798
7,10,10,t,00:00:00.000781
7,10,10,t,00:00:00.000776
7,10,10,t,00:00:00.000778
8,10,10,t,00:00:00.001138
8,10,10,t,00:00:00.001014
8,10,10,t,00:00:00.000991
8,10,10,t,00:00:00.000989
8,10,10,t,00:00:00.000988
8,10,10,t,00:00:00.001009
8,10,10,t,00:00:00.000987
8,10,10,t,00:00:00.000985
8,10,10,t,00:00:00.00098
8,10,10,t,00:00:00.001005
9,10,10,t,00:00:00.001191
9,10,10,t,00:00:00.001076
9,10,10,t,00:00:00.001086
9,10,10,t,00:00:00.001106
9,10,10,t,00:00:00.001065
9,10,10,t,00:00:00.001062
9,10,10,t,00:00:00.001085
