tables,rows,max_id,create_indexes,duration
2,100000,10,f,00:00:00.009901
2,100000,10,f,00:00:00.009111
2,100000,10,f,00:00:00.009169
2,100000,10,f,00:00:00.009128
2,100000,10,f,00:00:00.009081
2,100000,10,f,00:00:00.009104
2,100000,10,f,00:00:00.009031
2,100000,10,f,00:00:00.00907
2,100000,10,f,00:00:00.009024
2,100000,10,f,00:00:00.00904
3,100000,10,f,00:00:00.018495
3,100000,10,f,00:00:00.018022
3,100000,10,f,00:00:00.017997
3,100000,10,f,00:00:00.017967
3,100000,10,f,00:00:00.017982
3,100000,10,f,00:00:00.018038
3,100000,10,f,00:00:00.018044
3,100000,10,f,00:00:00.018055
3,100000,10,f,00:00:00.01801
3,100000,10,f,00:00:00.017929
4,100000,10,f,00:00:00.027423
4,100000,10,f,00:00:00.027073
4,100000,10,f,00:00:00.027058
4,100000,10,f,00:00:00.026992
4,100000,10,f,00:00:00.027078
4,100000,10,f,00:00:00.027191
4,100000,10,f,00:00:00.027003
4,100000,10,f,00:00:00.026988
4,100000,10,f,00:00:00.027046
4,100000,10,f,00:00:00.027008
5,100000,10,f,00:00:00.036375
5,100000,10,f,00:00:00.036033
5,100000,10,f,00:00:00.036081
5,100000,10,f,00:00:00.036132
5,100000,10,f,00:00:00.036484
5,100000,10,f,00:00:00.036144
5,100000,10,f,00:00:00.035998
5,100000,10,f,00:00:00.036126
5,100000,10,f,00:00:00.036162
5,100000,10,f,00:00:00.036141
6,100000,10,f,00:00:00.04582
6,100000,10,f,00:00:00.045894
6,100000,10,f,00:00:00.046094
6,100000,10,f,00:00:00.045497
6,100000,10,f,00:00:00.045324
6,100000,10,f,00:00:00.04536
6,100000,10,f,00:00:00.045534
6,100000,10,f,00:00:00.045396
6,100000,10,f,00:00:00.045249
6,100000,10,f,00:00:00.047409
7,100000,10,f,00:00:00.055554
7,100000,10,f,00:00:00.055414
7,100000,10,f,00:00:00.055189
7,100000,10,f,00:00:00.054712
7,100000,10,f,00:00:00.054638
7,100000,10,f,00:00:00.054603
7,100000,10,f,00:00:00.054632
7,100000,10,f,00:00:00.05449
7,100000,10,f,00:00:00.054788
7,100000,10,f,00:00:00.054576
8,100000,10,f,00:00:00.0647
8,100000,10,f,00:00:00.064985
8,100000,10,f,00:00:00.064201
8,100000,10,f,00:00:00.064104
8,100000,10,f,00:00:00.064185
8,100000,10,f,00:00:00.064202
8,100000,10,f,00:00:00.06467
8,100000,10,f,00:00:00.065195
8,100000,10,f,00:00:00.065071
8,100000,10,f,00:00:00.064986
9,100000,10,f,00:00:00.074296
9,100000,10,f,00:00:00.074129
9,100000,10,f,00:00:00.074439
9,100000,10,f,00:00:00.074564
9,100000,10,f,00:00:00.092613
9,100000,10,f,00:00:00.074527
9,100000,10,f,00:00:00.077044
9,100000,10,f,00:00:00.074269
9,100000,10,f,00:00:00.074003
9,100000,10,f,00:00:00.073963
10,100000,10,f,00:00:00.111688
10,100000,10,f,00:00:00.084147
10,100000,10,f,00:00:00.083939
10,100000,10,f,00:00:00.083983
10,100000,10,f,00:00:00.083848
10,100000,10,f,00:00:00.083888
10,100000,10,f,00:00:00.084243
10,100000,10,f,00:00:00.083833
10,100000,10,f,00:00:00.083564
10,100000,10,f,00:00:00.083301
11,100000,10,f,00:00:00.093382
11,100000,10,f,00:00:00.093314
11,100000,10,f,00:00:00.093494
11,100000,10,f,00:00:00.093429
11,100000,10,f,00:00:00.093394
11,100000,10,f,00:00:00.093492
11,100000,10,f,00:00:00.093656
11,100000,10,f,00:00:00.093854
11,100000,10,f,00:00:00.093444
11,100000,10,f,00:00:00.093623
12,100000,10,f,00:00:00.102865
12,100000,10,f,00:00:00.103054
12,100000,10,f,00:00:00.171922
12,100000,10,f,00:00:00.104208
12,100000,10,f,00:00:00.102782
12,100000,10,f,00:00:00.102822
12,100000,10,f,00:00:00.102685
12,100000,10,f,00:00:00.102668
12,100000,10,f,00:00:00.102551
12,100000,10,f,00:00:00.102326
13,100000,10,f,00:00:00.112454
13,100000,10,f,00:00:00.112375
13,100000,10,f,00:00:00.112392
13,100000,10,f,00:00:00.112298
13,100000,10,f,00:00:00.112262
13,100000,10,f,00:00:00.112208
13,100000,10,f,00:00:00.115864
13,100000,10,f,00:00:00.11401
13,100000,10,f,00:00:00.113493
13,100000,10,f,00:00:00.121205
14,100000,10,f,00:00:00.123117
14,100000,10,f,00:00:00.123113
14,100000,10,f,00:00:00.123583
14,100000,10,f,00:00:00.122456
14,100000,10,f,00:00:00.12599
14,100000,10,f,00:00:00.122772
14,100000,10,f,00:00:00.157031
14,100000,10,f,00:00:00.151595
14,100000,10,f,00:00:00.170925
14,100000,10,f,00:00:00.12971
15,100000,10,f,00:00:00.133295
15,100000,10,f,00:00:00.135471
15,100000,10,f,00:00:00.132145
15,100000,10,f,00:00:00.132516
15,100000,10,f,00:00:00.133576
15,100000,10,f,00:00:00.14755
15,100000,10,f,00:00:00.133458
15,100000,10,f,00:00:00.131022
15,100000,10,f,00:00:00.130896
15,100000,10,f,00:00:00.130808
16,100000,10,f,00:00:00.140525
16,100000,10,f,00:00:00.141281
16,100000,10,f,00:00:00.14072
16,100000,10,f,00:00:00.140365
16,100000,10,f,00:00:00.140279
16,100000,10,f,00:00:00.140586
16,100000,10,f,00:00:00.140454
16,100000,10,f,00:00:00.140572
16,100000,10,f,00:00:00.140191
16,100000,10,f,00:00:00.142025
17,100000,10,f,00:00:00.149973
17,100000,10,f,00:00:00.149495
17,100000,10,f,00:00:00.149751
17,100000,10,f,00:00:00.149888
17,100000,10,f,00:00:00.149671
17,100000,10,f,00:00:00.149691
17,100000,10,f,00:00:00.149769
17,100000,10,f,00:00:00.149504
17,100000,10,f,00:00:00.149667
17,100000,10,f,00:00:00.153032
18,100000,10,f,00:00:00.159096
18,100000,10,f,00:00:00.158908
18,100000,10,f,00:00:00.161863
18,100000,10,f,00:00:00.159072
18,100000,10,f,00:00:00.158913
18,100000,10,f,00:00:00.159131
18,100000,10,f,00:00:00.159173
18,100000,10,f,00:00:00.158971
18,100000,10,f,00:00:00.159839
18,100000,10,f,00:00:00.159044
19,100000,10,f,00:00:00.168779
19,100000,10,f,00:00:00.168906
19,100000,10,f,00:00:00.168447
19,100000,10,f,00:00:00.168521
19,100000,10,f,00:00:00.170719
19,100000,10,f,00:00:00.16855
19,100000,10,f,00:00:00.168507
19,100000,10,f,00:00:00.168611
19,100000,10,f,00:00:00.168387
19,100000,10,f,00:00:00.168594
20,100000,10,f,00:00:00.178059
20,100000,10,f,00:00:00.17786
20,100000,10,f,00:00:00.177667
20,100000,10,f,00:00:00.178035
20,100000,10,f,00:00:00.177652
20,100000,10,f,00:00:00.177638
20,100000,10,f,00:00:00.179208
20,100000,10,f,00:00:00.177775
20,100000,10,f,00:00:00.17768
20,100000,10,f,00:00:00.196595
21,100000,10,f,00:00:00.190127
21,100000,10,f,00:00:00.188396
21,100000,10,f,00:00:00.187291
21,100000,10,f,00:00:00.18714
21,100000,10,f,00:00:00.187415
21,100000,10,f,00:00:00.187159
21,100000,10,f,00:00:00.209475
21,100000,10,f,00:00:00.191671
21,100000,10,f,00:00:00.194346
21,100000,10,f,00:00:00.187379
22,100000,10,f,00:00:00.196647
22,100000,10,f,00:00:00.197064
22,100000,10,f,00:00:00.196952
22,100000,10,f,00:00:00.196478
22,100000,10,f,00:00:00.196641
22,100000,10,f,00:00:00.196827
22,100000,10,f,00:00:00.196376
22,100000,10,f,00:00:00.198226
22,100000,10,f,00:00:00.198887
22,100000,10,f,00:00:00.196408
23,100000,10,f,00:00:00.205805
23,100000,10,f,00:00:00.205585
23,100000,10,f,00:00:00.205893
23,100000,10,f,00:00:00.205814
23,100000,10,f,00:00:00.20942
23,100000,10,f,00:00:00.20586
23,100000,10,f,00:00:00.20839
23,100000,10,f,00:00:00.206336
23,100000,10,f,00:00:00.205957
23,100000,10,f,00:00:00.206092
24,100000,10,f,00:00:00.215558
24,100000,10,f,00:00:00.215478
24,100000,10,f,00:00:00.215435
24,100000,10,f,00:00:00.215392
24,100000,10,f,00:00:00.215502
24,100000,10,f,00:00:00.215497
24,100000,10,f,00:00:00.217504
24,100000,10,f,00:00:00.215231
24,100000,10,f,00:00:00.215354
24,100000,10,f,00:00:00.215325
25,100000,10,f,00:00:00.225106
25,100000,10,f,00:00:00.225095
25,100000,10,f,00:00:00.224404
25,100000,10,f,00:00:00.224563
25,100000,10,f,00:00:00.224629
25,100000,10,f,00:00:00.226381
25,100000,10,f,00:00:00.224717
25,100000,10,f,00:00:00.228401
25,100000,10,f,00:00:00.224742
25,100000,10,f,00:00:00.282094
26,100000,10,f,00:00:00.234366
26,100000,10,f,00:00:00.2341
26,100000,10,f,00:00:00.233959
26,100000,10,f,00:00:00.235927
26,100000,10,f,00:00:00.234558
26,100000,10,f,00:00:00.233795
26,100000,10,f,00:00:00.234059
26,100000,10,f,00:00:00.233964
26,100000,10,f,00:00:00.234365
26,100000,10,f,00:00:00.234072
27,100000,10,f,00:00:00.24375
27,100000,10,f,00:00:00.243492
27,100000,10,f,00:00:00.245295
27,100000,10,f,00:00:00.243321
27,100000,10,f,00:00:00.243929
27,100000,10,f,00:00:00.243611
27,100000,10,f,00:00:00.243803
27,100000,10,f,00:00:00.243372
27,100000,10,f,00:00:00.262037
27,100000,10,f,00:00:00.246175
28,100000,10,f,00:00:00.281072
28,100000,10,f,00:00:00.25313
28,100000,10,f,00:00:00.253167
28,100000,10,f,00:00:00.252646
28,100000,10,f,00:00:00.253356
28,100000,10,f,00:00:00.252567
28,100000,10,f,00:00:00.25336
28,100000,10,f,00:00:00.25273
28,100000,10,f,00:00:00.255429
28,100000,10,f,00:00:00.252769
29,100000,10,f,00:00:00.262624
29,100000,10,f,00:00:00.26239
29,100000,10,f,00:00:00.262729
29,100000,10,f,00:00:00.262492
29,100000,10,f,00:00:00.267516
29,100000,10,f,00:00:00.263786
29,100000,10,f,00:00:00.262286
29,100000,10,f,00:00:00.266111
29,100000,10,f,00:00:00.262577
29,100000,10,f,00:00:00.265388
30,100000,10,f,00:00:00.272114
30,100000,10,f,00:00:00.272149
30,100000,10,f,00:00:00.271486
30,100000,10,f,00:00:00.27832
30,100000,10,f,00:00:00.276293
30,100000,10,f,00:00:00.271256
30,100000,10,f,00:00:00.271607
30,100000,10,f,00:00:00.271412
30,100000,10,f,00:00:00.271157
30,100000,10,f,00:00:00.27123
31,100000,10,f,00:00:00.282876
31,100000,10,f,00:00:00.280734
31,100000,10,f,00:00:00.280645
31,100000,10,f,00:00:00.280662
31,100000,10,f,00:00:00.28089
31,100000,10,f,00:00:00.280667
31,100000,10,f,00:00:00.286879
31,100000,10,f,00:00:00.284579
31,100000,10,f,00:00:00.280768
31,100000,10,f,00:00:00.280933
32,100000,10,f,00:00:00.290429
32,100000,10,f,00:00:00.290188
32,100000,10,f,00:00:00.290421
32,100000,10,f,00:00:00.290865
32,100000,10,f,00:00:00.293487
32,100000,10,f,00:00:00.290397
32,100000,10,f,00:00:00.290401
32,100000,10,f,00:00:00.290313
32,100000,10,f,00:00:00.290315
32,100000,10,f,00:00:00.290419
33,100000,10,f,00:00:00.300435
33,100000,10,f,00:00:00.302207
33,100000,10,f,00:00:00.300134
33,100000,10,f,00:00:00.32225
