tables,rows,max_id,create_indexes,duration
2,100,10,t,00:00:00.000755
2,100,10,t,00:00:00.00023
2,100,10,t,00:00:00.000208
2,100,10,t,00:00:00.000201
2,100,10,t,00:00:00.000198
2,100,10,t,00:00:00.000197
2,100,10,t,00:00:00.00017
2,100,10,t,00:00:00.000165
2,100,10,t,00:00:00.000162
2,100,10,t,00:00:00.000161
3,100,10,t,00:00:00.000446
3,100,10,t,00:00:00.0003
3,100,10,t,00:00:00.000287
3,100,10,t,00:00:00.000285
3,100,10,t,00:00:00.000282
3,100,10,t,00:00:00.000282
3,100,10,t,00:00:00.000281
3,100,10,t,00:00:00.00028
3,100,10,t,00:00:00.00028
3,100,10,t,00:00:00.000281
4,100,10,t,00:00:00.000517
4,100,10,t,00:00:00.000417
4,100,10,t,00:00:00.000447
4,100,10,t,00:00:00.000413
4,100,10,t,00:00:00.000409
4,100,10,t,00:00:00.00041
4,100,10,t,00:00:00.000408
4,100,10,t,00:00:00.000409
4,100,10,t,00:00:00.000407
4,100,10,t,00:00:00.000409
5,100,10,t,00:00:00.000709
5,100,10,t,00:00:00.000569
5,100,10,t,00:00:00.000555
5,100,10,t,00:00:00.000553
5,100,10,t,00:00:00.000554
5,100,10,t,00:00:00.000558
5,100,10,t,00:00:00.000596
5,100,10,t,00:00:00.000595
5,100,10,t,00:00:00.000564
5,100,10,t,00:00:00.000554
6,100,10,t,00:00:00.000871
6,100,10,t,00:00:00.000723
6,100,10,t,00:00:00.000717
6,100,10,t,00:00:00.000759
6,100,10,t,00:00:00.000721
6,100,10,t,00:00:00.000717
6,100,10,t,00:00:00.000717
6,100,10,t,00:00:00.000715
6,100,10,t,00:00:00.000737
6,100,10,t,00:00:00.000728
7,100,10,t,00:00:00.001064
7,100,10,t,00:00:00.000915
7,100,10,t,00:00:00.000941
7,100,10,t,00:00:00.000954
7,100,10,t,00:00:00.000912
7,100,10,t,00:00:00.000917
7,100,10,t,00:00:00.00091
7,100,10,t,00:00:00.000949
7,100,10,t,00:00:00.000913
7,100,10,t,00:00:00.000911
8,100,10,t,00:00:00.001293
8,100,10,t,00:00:00.001185
8,100,10,t,00:00:00.001138
8,100,10,t,00:00:00.001135
8,100,10,t,00:00:00.001153
8,100,10,t,00:00:00.001135
8,100,10,t,00:00:00.00118
8,100,10,t,00:00:00.001134
8,100,10,t,00:00:00.00121
8,100,10,t,00:00:00.001142
9,100,10,t,00:00:00.001392
9,100,10,t,00:00:00.001279
9,100,10,t,00:00:00.001238
9,100,10,t,00:00:00.00123
9,100,10,t,00:00:00.001267
9,100,10,t,00:00:00.001232
9,100,10,t,00:00:00.001236
9,100,10,t,00:00:00.001271
9,100,10,t,00:00:00.001232
9,100,10,t,00:00:00.001228
10,100,10,t,00:00:00.001518
10,100,10,t,00:00:00.001392
10,100,10,t,00:00:00.001348
10,100,10,t,00:00:00.001388
10,100,10,t,00:00:00.00135
10,100,10,t,00:00:00.001343
10,100,10,t,00:00:00.001365
10,100,10,t,00:00:00.001343
10,100,10,t,00:00:00.001339
10,100,10,t,00:00:00.001368
