tables,rows,max_id,create_indexes,duration
2,100,10,f,00:00:00.000723
2,100,10,f,00:00:00.000216
2,100,10,f,00:00:00.000191
2,100,10,f,00:00:00.000183
2,100,10,f,00:00:00.00018
2,100,10,f,00:00:00.000182
2,100,10,f,00:00:00.000153
2,100,10,f,00:00:00.000147
2,100,10,f,00:00:00.000144
2,100,10,f,00:00:00.000141
3,100,10,f,00:00:00.000376
3,100,10,f,00:00:00.000249
3,100,10,f,00:00:00.000238
3,100,10,f,00:00:00.000235
3,100,10,f,00:00:00.000232
3,100,10,f,00:00:00.000231
3,100,10,f,00:00:00.000231
3,100,10,f,00:00:00.000275
3,100,10,f,00:00:00.000236
3,100,10,f,00:00:00.000231
4,100,10,f,00:00:00.000471
4,100,10,f,00:00:00.000339
4,100,10,f,00:00:00.000331
4,100,10,f,00:00:00.000331
4,100,10,f,00:00:00.000328
4,100,10,f,00:00:00.000328
4,100,10,f,00:00:00.000329
4,100,10,f,00:00:00.000327
4,100,10,f,00:00:00.000325
4,100,10,f,00:00:00.000363
5,100,10,f,00:00:00.000587
5,100,10,f,00:00:00.000449
5,100,10,f,00:00:00.000439
5,100,10,f,00:00:00.000439
5,100,10,f,00:00:00.000439
5,100,10,f,00:00:00.000436
5,100,10,f,00:00:00.000441
5,100,10,f,00:00:00.000473
5,100,10,f,00:00:00.000444
5,100,10,f,00:00:00.000439
6,100,10,f,00:00:00.000724
6,100,10,f,00:00:00.000574
6,100,10,f,00:00:00.000566
6,100,10,f,00:00:00.000566
6,100,10,f,00:00:00.000597
6,100,10,f,00:00:00.000572
6,100,10,f,00:00:00.000565
6,100,10,f,00:00:00.000565
6,100,10,f,00:00:00.000564
6,100,10,f,00:00:00.000564
7,100,10,f,00:00:00.000905
7,100,10,f,00:00:00.000764
7,100,10,f,00:00:00.000725
7,100,10,f,00:00:00.00078
7,100,10,f,00:00:00.000725
7,100,10,f,00:00:00.000717
7,100,10,f,00:00:00.00076
7,100,10,f,00:00:00.000717
7,100,10,f,00:00:00.00072
7,100,10,f,00:00:00.000714
8,100,10,f,00:00:00.001094
8,100,10,f,00:00:00.000923
8,100,10,f,00:00:00.000893
8,100,10,f,00:00:00.000893
8,100,10,f,00:00:00.000894
8,100,10,f,00:00:00.000913
8,100,10,f,00:00:00.000893
8,100,10,f,00:00:00.000889
8,100,10,f,00:00:00.000895
8,100,10,f,00:00:00.000891
9,100,10,f,00:00:00.001178
9,100,10,f,00:00:00.000986
