tables,rows,max_id,create_indexes,duration
2,100000,10,t,00:00:00.000741
2,100000,10,t,00:00:00.000239
2,100000,10,t,00:00:00.000215
2,100000,10,t,00:00:00.000208
2,100000,10,t,00:00:00.000207
2,100000,10,t,00:00:00.000204
2,100000,10,t,00:00:00.000178
2,100000,10,t,00:00:00.00021
2,100000,10,t,00:00:00.000178
2,100000,10,t,00:00:00.000171
3,100000,10,t,00:00:00.000515
3,100000,10,t,00:00:00.000326
3,100000,10,t,00:00:00.000318
3,100000,10,t,00:00:00.000316
3,100000,10,t,00:00:00.000314
3,100000,10,t,00:00:00.000312
3,100000,10,t,00:00:00.000312
3,100000,10,t,00:00:00.000311
3,100000,10,t,00:00:00.000311
3,100000,10,t,00:00:00.00031
4,100000,10,t,00:00:00.000669
4,100000,10,t,00:00:00.000479
4,100000,10,t,00:00:00.000471
4,100000,10,t,00:00:00.00047
4,100000,10,t,00:00:00.000473
4,100000,10,t,00:00:00.000468
4,100000,10,t,00:00:00.000468
4,100000,10,t,00:00:00.0005
4,100000,10,t,00:00:00.000474
4,100000,10,t,00:00:00.000468
5,100000,10,t,00:00:00.000839
5,100000,10,t,00:00:00.000644
5,100000,10,t,00:00:00.000639
5,100000,10,t,00:00:00.000637
5,100000,10,t,00:00:00.00067
5,100000,10,t,00:00:00.00064
5,100000,10,t,00:00:00.000638
5,100000,10,t,00:00:00.000638
5,100000,10,t,00:00:00.000638
5,100000,10,t,00:00:00.000634
6,100000,10,t,00:00:00.001061
6,100000,10,t,00:00:00.000832
6,100000,10,t,00:00:00.000824
6,100000,10,t,00:00:00.000824
6,100000,10,t,00:00:00.000844
6,100000,10,t,00:00:00.000825
6,100000,10,t,00:00:00.000824
6,100000,10,t,00:00:00.000824
6,100000,10,t,00:00:00.000823
6,100000,10,t,00:00:00.000847
7,100000,10,t,00:00:00.001247
7,100000,10,t,00:00:00.001056
7,100000,10,t,00:00:00.001046
7,100000,10,t,00:00:00.001067
7,100000,10,t,00:00:00.001047
7,100000,10,t,00:00:00.001046
7,100000,10,t,00:00:00.00111
7,100000,10,t,00:00:00.001095
7,100000,10,t,00:00:00.001049
7,100000,10,t,00:00:00.001046
8,100000,10,t,00:00:00.001539
8,100000,10,t,00:00:00.001343
8,100000,10,t,00:00:00.001302
8,100000,10,t,00:00:00.001336
8,100000,10,t,00:00:00.001301
8,100000,10,t,00:00:00.0013
8,100000,10,t,00:00:00.00134
8,100000,10,t,00:00:00.001305
8,100000,10,t,00:00:00.001305
8,100000,10,t,00:00:00.001338
9,100000,10,t,00:00:00.001636
9,100000,10,t,00:00:00.001448
9,100000,10,t,00:00:00.001411
9,100000,10,t,00:00:00.001409
9,100000,10,t,00:00:00.001426
9,100000,10,t,00:00:00.001413
9,100000,10,t,00:00:00.001406
9,100000,10,t,00:00:00.001427
9,100000,10,t,00:00:00.001439
9,100000,10,t,00:00:00.001407
10,100000,10,t,00:00:00.001779
10,100000,10,t,00:00:00.001552
10,100000,10,t,00:00:00.00157
10,100000,10,t,00:00:00.001548
10,100000,10,t,00:00:00.001546
10,100000,10,t,00:00:00.001567
10,100000,10,t,00:00:00.001546
10,100000,10,t,00:00:00.001566
10,100000,10,t,00:00:00.00155
10,100000,10,t,00:00:00.001549
11,100000,10,t,00:00:00.001937
11,100000,10,t,00:00:00.001757
11,100000,10,t,00:00:00.001738
11,100000,10,t,00:00:00.001716
11,100000,10,t,00:00:00.001787
11,100000,10,t,00:00:00.001714
11,100000,10,t,00:00:00.001713
11,100000,10,t,00:00:00.001732
11,100000,10,t,00:00:00.001712
11,100000,10,t,00:00:00.001737
12,100000,10,t,00:00:00.002126
12,100000,10,t,00:00:00.001916
12,100000,10,t,00:00:00.00189
12,100000,10,t,00:00:00.001905
12,100000,10,t,00:00:00.001889
12,100000,10,t,00:00:00.001917
12,100000,10,t,00:00:00.001891
12,100000,10,t,00:00:00.001909
12,100000,10,t,00:00:00.001887
12,100000,10,t,00:00:00.001908
13,100000,10,t,00:00:00.002331
13,100000,10,t,00:00:00.00212
13,100000,10,t,00:00:00.00213
13,100000,10,t,00:00:00.002119
13,100000,10,t,00:00:00.002099
13,100000,10,t,00:00:00.002115
13,100000,10,t,00:00:00.002093
13,100000,10,t,00:00:00.002204
13,100000,10,t,00:00:00.002098
13,100000,10,t,00:00:00.002135
14,100000,10,t,00:00:00.002586
14,100000,10,t,00:00:00.002339
14,100000,10,t,00:00:00.002375
14,100000,10,t,00:00:00.002346
14,100000,10,t,00:00:00.002365
14,100000,10,t,00:00:00.002499
14,100000,10,t,00:00:00.002417
14,100000,10,t,00:00:00.002492
14,100000,10,t,00:00:00.002343
14,100000,10,t,00:00:00.002375
15,100000,10,t,00:00:00.002885
15,100000,10,t,00:00:00.002603
15,100000,10,t,00:00:00.002636
15,100000,10,t,00:00:00.002618
15,100000,10,t,00:00:00.002595
15,100000,10,t,00:00:00.00262
15,100000,10,t,00:00:00.002615
15,100000,10,t,00:00:00.002643
15,100000,10,t,00:00:00.002625
15,100000,10,t,00:00:00.002634
16,100000,10,t,00:00:00.002978
16,100000,10,t,00:00:00.002727
16,100000,10,t,00:00:00.002795
16,100000,10,t,00:00:00.002851
16,100000,10,t,00:00:00.00272
16,100000,10,t,00:00:00.002792
16,100000,10,t,00:00:00.002772
16,100000,10,t,00:00:00.002723
16,100000,10,t,00:00:00.002793
16,100000,10,t,00:00:00.002768
17,100000,10,t,00:00:00.003212
17,100000,10,t,00:00:00.002886
17,100000,10,t,00:00:00.002904
17,100000,10,t,00:00:00.002934
17,100000,10,t,00:00:00.00291
17,100000,10,t,00:00:00.002958
17,100000,10,t,00:00:00.002938
17,100000,10,t,00:00:00.002919
17,100000,10,t,00:00:00.002878
17,100000,10,t,00:00:00.002915
18,100000,10,t,00:00:00.003349
18,100000,10,t,00:00:00.003113
18,100000,10,t,00:00:00.003117
18,100000,10,t,00:00:00.00307
18,100000,10,t,00:00:00.00308
18,100000,10,t,00:00:00.003078
18,100000,10,t,00:00:00.003087
18,100000,10,t,00:00:00.003057
18,100000,10,t,00:00:00.003074
18,100000,10,t,00:00:00.003083
19,100000,10,t,00:00:00.003584
19,100000,10,t,00:00:00.00334
19,100000,10,t,00:00:00.0033
19,100000,10,t,00:00:00.003276
19,100000,10,t,00:00:00.003293
19,100000,10,t,00:00:00.003298
19,100000,10,t,00:00:00.003294
19,100000,10,t,00:00:00.003289
19,100000,10,t,00:00:00.00329
19,100000,10,t,00:00:00.003276
20,100000,10,t,00:00:00.003822
20,100000,10,t,00:00:00.003525
20,100000,10,t,00:00:00.003525
20,100000,10,t,00:00:00.003526
20,100000,10,t,00:00:00.003539
20,100000,10,t,00:00:00.003522
20,100000,10,t,00:00:00.003607
20,100000,10,t,00:00:00.003547
20,100000,10,t,00:00:00.003508
20,100000,10,t,00:00:00.003539
21,100000,10,t,00:00:00.004026
21,100000,10,t,00:00:00.003924
21,100000,10,t,00:00:00.0038
21,100000,10,t,00:00:00.003815
21,100000,10,t,00:00:00.003803
21,100000,10,t,00:00:00.003797
21,100000,10,t,00:00:00.00381
21,100000,10,t,00:00:00.003781
21,100000,10,t,00:00:00.003816
21,100000,10,t,00:00:00.003816
22,100000,10,t,00:00:00.004327
22,100000,10,t,00:00:00.004086
22,100000,10,t,00:00:00.004081
22,100000,10,t,00:00:00.004185
22,100000,10,t,00:00:00.004106
22,100000,10,t,00:00:00.004099
