tables,rows,max_id,create_indexes,duration
2,1000,10,f,00:00:00.000852
2,1000,10,f,00:00:00.000302
2,1000,10,f,00:00:00.000281
2,1000,10,f,00:00:00.000323
2,1000,10,f,00:00:00.00028
2,1000,10,f,00:00:00.000273
2,1000,10,f,00:00:00.000251
2,1000,10,f,00:00:00.00024
2,1000,10,f,00:00:00.000237
2,1000,10,f,00:00:00.000235
3,1000,10,f,00:00:00.000565
3,1000,10,f,00:00:00.000432
3,1000,10,f,00:00:00.000425
3,1000,10,f,00:00:00.000422
3,1000,10,f,00:00:00.000454
3,1000,10,f,00:00:00.000431
3,1000,10,f,00:00:00.000422
3,1000,10,f,00:00:00.000421
3,1000,10,f,00:00:00.00042
3,1000,10,f,00:00:00.000417
4,1000,10,f,00:00:00.000757
4,1000,10,f,00:00:00.000621
4,1000,10,f,00:00:00.000658
4,1000,10,f,00:00:00.000618
4,1000,10,f,00:00:00.000614
4,1000,10,f,00:00:00.000613
4,1000,10,f,00:00:00.000617
4,1000,10,f,00:00:00.000612
4,1000,10,f,00:00:00.000644
4,1000,10,f,00:00:00.00062
5,1000,10,f,00:00:00.001
5,1000,10,f,00:00:00.000826
5,1000,10,f,00:00:00.000816
5,1000,10,f,00:00:00.000854
5,1000,10,f,00:00:00.000826
5,1000,10,f,00:00:00.000816
5,1000,10,f,00:00:00.000814
5,1000,10,f,00:00:00.000812
5,1000,10,f,00:00:00.000896
5,1000,10,f,00:00:00.000831
6,1000,10,f,00:00:00.001203
6,1000,10,f,00:00:00.001043
6,1000,10,f,00:00:00.001075
6,1000,10,f,00:00:00.00104
6,1000,10,f,00:00:00.00104
6,1000,10,f,00:00:00.001034
6,1000,10,f,00:00:00.00107
6,1000,10,f,00:00:00.001035
6,1000,10,f,00:00:00.001039
6,1000,10,f,00:00:00.001071
7,1000,10,f,00:00:00.001445
7,1000,10,f,00:00:00.001284
7,1000,10,f,00:00:00.001309
7,1000,10,f,00:00:00.001284
7,1000,10,f,00:00:00.001276
7,1000,10,f,00:00:00.001351
7,1000,10,f,00:00:00.001289
7,1000,10,f,00:00:00.001277
7,1000,10,f,00:00:00.001337
7,1000,10,f,00:00:00.001283
8,1000,10,f,00:00:00.00177
8,1000,10,f,00:00:00.001579
8,1000,10,f,00:00:00.001546
8,1000,10,f,00:00:00.001565
8,1000,10,f,00:00:00.001549
8,1000,10,f,00:00:00.001546
8,1000,10,f,00:00:00.001565
8,1000,10,f,00:00:00.001545
8,1000,10,f,00:00:00.001543
8,1000,10,f,00:00:00.001572
9,1000,10,f,00:00:00.001884
9,1000,10,f,00:00:00.001741
9,1000,10,f,00:00:00.001753
9,1000,10,f,00:00:00.001734
9,1000,10,f,00:00:00.001717
9,1000,10,f,00:00:00.001756
9,1000,10,f,00:00:00.00172
9,1000,10,f,00:00:00.001712
9,1000,10,f,00:00:00.001732
9,1000,10,f,00:00:00.001709
10,1000,10,f,00:00:00.002173
10,1000,10,f,00:00:00.001905
10,1000,10,f,00:00:00.001928
10,1000,10,f,00:00:00.001901
10,1000,10,f,00:00:00.001928
10,1000,10,f,00:00:00.001899
10,1000,10,f,00:00:00.001932
10,1000,10,f,00:00:00.001935
10,1000,10,f,00:00:00.001932
10,1000,10,f,00:00:00.001939
11,1000,10,f,00:00:00.002333
11,1000,10,f,00:00:00.002112
11,1000,10,f,00:00:00.002115
11,1000,10,f,00:00:00.002095
11,1000,10,f,00:00:00.002119
11,1000,10,f,00:00:00.002098
11,1000,10,f,00:00:00.002113
11,1000,10,f,00:00:00.002095
11,1000,10,f,00:00:00.002129
11,1000,10,f,00:00:00.00217
12,1000,10,f,00:00:00.002714
12,1000,10,f,00:00:00.002341
12,1000,10,f,00:00:00.002307
12,1000,10,f,00:00:00.002326
12,1000,10,f,00:00:00.002324
12,1000,10,f,00:00:00.002307
12,1000,10,f,00:00:00.002368
12,1000,10,f,00:00:00.00231
12,1000,10,f,00:00:00.002331
12,1000,10,f,00:00:00.002342
13,1000,10,f,00:00:00.002842
13,1000,10,f,00:00:00.002573
13,1000,10,f,00:00:00.00256
13,1000,10,f,00:00:00.00254
13,1000,10,f,00:00:00.002559
13,1000,10,f,00:00:00.002538
13,1000,10,f,00:00:00.002562
13,1000,10,f,00:00:00.002558
13,1000,10,f,00:00:00.00254
13,1000,10,f,00:00:00.00256
14,1000,10,f,00:00:00.003074
14,1000,10,f,00:00:00.002802
14,1000,10,f,00:00:00.002899
14,1000,10,f,00:00:00.002821
14,1000,10,f,00:00:00.002814
14,1000,10,f,00:00:00.002794
14,1000,10,f,00:00:00.002819
14,1000,10,f,00:00:00.002815
14,1000,10,f,00:00:00.002839
14,1000,10,f,00:00:00.002813
15,1000,10,f,00:00:00.003338
15,1000,10,f,00:00:00.003099
15,1000,10,f,00:00:00.003106
15,1000,10,f,00:00:00.003077
15,1000,10,f,00:00:00.003101
15,1000,10,f,00:00:00.003102
15,1000,10,f,00:00:00.003132
15,1000,10,f,00:00:00.003206
15,1000,10,f,00:00:00.003088
15,1000,10,f,00:00:00.003114
16,1000,10,f,00:00:00.003563
16,1000,10,f,00:00:00.003292
16,1000,10,f,00:00:00.003293
16,1000,10,f,00:00:00.003329
16,1000,10,f,00:00:00.003272
16,1000,10,f,00:00:00.00327
16,1000,10,f,00:00:00.003277
16,1000,10,f,00:00:00.00327
16,1000,10,f,00:00:00.003293
16,1000,10,f,00:00:00.003259
17,1000,10,f,00:00:00.003748
17,1000,10,f,00:00:00.003477
17,1000,10,f,00:00:00.003474
17,1000,10,f,00:00:00.003467
17,1000,10,f,00:00:00.003533
17,1000,10,f,00:00:00.00349
17,1000,10,f,00:00:00.003485
17,1000,10,f,00:00:00.00345
17,1000,10,f,00:00:00.003511
17,1000,10,f,00:00:00.00349
18,1000,10,f,00:00:00.003935
18,1000,10,f,00:00:00.003741
